epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,962.711,1.91988,1.37152,1.3654,0.78841,0.57975,0.66329,0.31321,1.89382,1.28552,1.38224,0.007921,0.007921,0.007921
44,984.381,1.93361,1.36751,1.37512,0.77427,0.54234,0.64742,0.29447,1.96449,1.30761,1.41957,0.0078715,0.0078715,0.0078715
45,1006.04,1.89445,1.35031,1.35333,0.79353,0.53537,0.65719,0.31642,1.90807,1.29126,1.38275,0.007822,0.007822,0.007822
46,1028.2,1.8898,1.34753,1.34534,0.79055,0.55895,0.66082,0.30497,1.91001,1.26122,1.37933,0.0077725,0.0077725,0.0077725
47,1049.64,1.85462,1.29953,1.34411,0.82464,0.54924,0.65311,0.29916,1.97854,1.30237,1.42945,0.007723,0.007723,0.007723
48,1071.48,1.89927,1.3267,1.34897,0.74458,0.58626,0.66885,0.31508,1.89456,1.25371,1.37689,0.0076735,0.0076735,0.0076735
49,1093.58,1.86268,1.27244,1.33611,0.81083,0.57143,0.68547,0.32917,1.82838,1.21666,1.34835,0.007624,0.007624,0.007624
50,1115.4,1.82348,1.26192,1.31728,0.80296,0.56865,0.67277,0.31371,1.92329,1.2672,1.40252,0.0075745,0.0075745,0.0075745
51,1137.57,1.86349,1.30724,1.33391,0.80097,0.5749,0.67182,0.31328,1.94463,1.22727,1.39727,0.007525,0.007525,0.007525
52,1159.35,1.82029,1.26247,1.31322,0.80461,0.55756,0.67285,0.31773,1.90211,1.25394,1.38644,0.0074755,0.0074755,0.0074755
53,1181.37,1.81446,1.24093,1.3009,0.80954,0.57004,0.67836,0.32025,1.89605,1.21803,1.37818,0.007426,0.007426,0.007426
54,1203.16,1.84089,1.26511,1.32109,0.78842,0.58114,0.67762,0.31227,1.93938,1.20915,1.40765,0.0073765,0.0073765,0.0073765
55,1224.68,1.82762,1.24755,1.33123,0.76159,0.59639,0.68168,0.32778,1.86215,1.2092,1.37121,0.007327,0.007327,0.007327
