epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,979.997,1.87345,1.30887,1.28486,0.81772,0.55301,0.65612,0.29609,1.94615,1.285,1.37501,0.007921,0.007921,0.007921
44,1002.42,1.86414,1.31498,1.28688,0.74929,0.53868,0.61457,0.28504,1.93166,1.33203,1.38295,0.0078715,0.0078715,0.0078715
45,1024.57,1.85609,1.29589,1.28843,0.75237,0.5659,0.64276,0.29487,1.91611,1.3001,1.36003,0.007822,0.007822,0.007822
46,1047.55,1.85374,1.29277,1.29527,0.73699,0.58596,0.65973,0.30768,1.92721,1.2645,1.38123,0.0077725,0.0077725,0.0077725
47,1069.96,1.84776,1.29248,1.29666,0.76938,0.58789,0.66187,0.30368,1.89521,1.30594,1.34448,0.007723,0.007723,0.007723
48,1092.47,1.85746,1.27738,1.26819,0.77938,0.56877,0.66453,0.30234,1.91575,1.31817,1.36643,0.0076735,0.0076735,0.0076735
49,1115.1,1.85742,1.2653,1.26947,0.77185,0.59456,0.66953,0.30988,1.89538,1.25038,1.35012,0.007624,0.007624,0.007624
50,1137.38,1.84411,1.28433,1.30586,0.77789,0.59708,0.67242,0.30543,1.92588,1.27017,1.36389,0.0075745,0.0075745,0.0075745
51,1159.86,1.83525,1.26236,1.26061,0.7931,0.58596,0.67148,0.31599,1.88634,1.24266,1.34217,0.007525,0.007525,0.007525
52,1182.99,1.82259,1.221,1.25444,0.74885,0.60172,0.66018,0.30739,1.90756,1.24403,1.36108,0.0074755,0.0074755,0.0074755
53,1205.21,1.81606,1.21598,1.25412,0.80387,0.61175,0.69309,0.3229,1.86391,1.26826,1.36029,0.007426,0.007426,0.007426
54,1228.21,1.80944,1.22774,1.2566,0.78657,0.58883,0.68891,0.32889,1.85716,1.1813,1.34806,0.0073765,0.0073765,0.0073765
55,1250.55,1.7923,1.20006,1.25286,0.80271,0.61788,0.70677,0.33133,1.90461,1.17535,1.3525,0.007327,0.007327,0.007327
56,1273.09,1.79083,1.19165,1.25245,0.75839,0.60172,0.68323,0.3185,1.86532,1.22708,1.33319,0.0072775,0.0072775,0.0072775
57,1295.4,1.78361,1.19389,1.24678,0.80148,0.61891,0.69969,0.33019,1.85429,1.1855,1.3354,0.007228,0.007228,0.007228
