epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,1904.57,1.7084,1.07768,1.25627,0.82491,0.64799,0.73622,0.33557,1.88862,1.06743,1.38075,0.00703,0.00703,0.00703
62,1956.2,1.6966,1.04336,1.24494,0.81813,0.65903,0.72428,0.3394,1.87039,1.05561,1.38166,0.0069805,0.0069805,0.0069805
63,1997.67,1.6936,1.03091,1.25123,0.83979,0.66476,0.75969,0.34291,1.83744,1.07149,1.3774,0.006931,0.006931,0.006931
64,2043.25,1.71714,1.04117,1.26184,0.84544,0.67908,0.76113,0.35332,1.84096,1.0194,1.3546,0.0068815,0.0068815,0.0068815
65,2083.76,1.69256,1.02316,1.24483,0.82866,0.65822,0.74873,0.35158,1.80439,1.04994,1.34886,0.006832,0.006832,0.006832
66,2126.17,1.71485,1.0514,1.25923,0.84648,0.65616,0.75806,0.34259,1.83392,1.05909,1.36612,0.0067825,0.0067825,0.0067825
67,2170.5,1.67643,1.02453,1.24789,0.79881,0.6361,0.73195,0.35009,1.80757,1.07672,1.35364,0.006733,0.006733,0.006733
68,2218.5,1.67296,1.00562,1.23379,0.85988,0.67696,0.76564,0.36381,1.78894,1.02344,1.34523,0.0066835,0.0066835,0.0066835
69,2269.23,1.66913,1.00245,1.23235,0.83837,0.67908,0.75446,0.34798,1.82336,1.03355,1.34889,0.006634,0.006634,0.006634
70,2318.36,1.68422,1.01826,1.24724,0.84631,0.68052,0.75435,0.36112,1.83588,1.03059,1.36728,0.0065845,0.0065845,0.0065845
71,2358.44,1.66899,1.00442,1.23868,0.82375,0.65619,0.74558,0.35324,1.84104,1.06927,1.36678,0.006535,0.006535,0.006535
72,2405.43,1.65576,1.01624,1.23933,0.79904,0.64327,0.73443,0.33612,1.88366,1.03924,1.38217,0.0064855,0.0064855,0.0064855
73,2451.75,1.66235,0.99224,1.22231,0.82674,0.69198,0.76355,0.35622,1.84161,1.02673,1.36918,0.006436,0.006436,0.006436
74,2501.4,1.65977,1.00006,1.23462,0.80689,0.70344,0.75241,0.35731,1.8514,1.02951,1.37005,0.0063865,0.0063865,0.0063865
75,2541.88,1.64268,0.96176,1.21549,0.85322,0.69198,0.77041,0.35698,1.85666,1.00309,1.37222,0.006337,0.006337,0.006337
76,2591.26,1.63038,0.96455,1.21984,0.83338,0.68911,0.75901,0.35244,1.84508,1.01273,1.35676,0.0062875,0.0062875,0.0062875
77,2636.94,1.64396,0.96977,1.23359,0.85504,0.69484,0.77549,0.36241,1.83597,0.98277,1.35106,0.006238,0.006238,0.006238
78,2681.12,1.63066,0.96599,1.21355,0.84421,0.68319,0.75609,0.34995,1.86042,1.02066,1.36052,0.0061885,0.0061885,0.0061885
79,2725.06,1.60445,0.95457,1.22028,0.84649,0.70057,0.77616,0.35648,1.84661,0.96132,1.35685,0.006139,0.006139,0.006139
80,2773.78,1.601,0.95312,1.20591,0.85155,0.67908,0.76812,0.35426,1.85541,1.01703,1.38008,0.0060895,0.0060895,0.0060895
81,2818.49,1.61255,0.95275,1.21351,0.86234,0.71797,0.78406,0.36236,1.81491,0.98545,1.35838,0.00604,0.00604,0.00604
82,2873.53,1.59075,0.91638,1.20963,0.85887,0.7063,0.78906,0.36805,1.81804,0.95549,1.34628,0.0059905,0.0059905,0.0059905
83,2916.84,1.59185,0.91019,1.20301,0.83733,0.70794,0.77404,0.35955,1.8182,0.96934,1.35791,0.005941,0.005941,0.005941
84,2960.89,1.60459,0.93979,1.21635,0.83149,0.73496,0.79323,0.37893,1.77973,0.95158,1.34496,0.0058915,0.0058915,0.0058915
85,3007.48,1.58847,0.92438,1.20391,0.89352,0.68523,0.78151,0.3635,1.82781,0.96502,1.35347,0.005842,0.005842,0.005842
86,3063.37,1.57724,0.9336,1.20454,0.83192,0.68052,0.75876,0.35881,1.81197,0.9847,1.34959,0.0057925,0.0057925,0.0057925
87,41.6009,1.56923,0.90692,1.19669,0.82902,0.72493,0.78734,0.37033,1.79655,0.93192,1.33003,0.005743,0.005743,0.005743
88,78.0347,1.58308,0.91497,1.1968,0.81482,0.72923,0.78132,0.37242,1.81759,0.93468,1.35638,0.0056935,0.0056935,0.0056935
89,115.506,1.60946,0.91482,1.20306,0.80352,0.73237,0.79708,0.37781,1.81138,0.91692,1.34168,0.005644,0.005644,0.005644
90,149.196,1.58706,0.90789,1.19122,0.83004,0.73352,0.79354,0.37714,1.77939,0.93971,1.34252,0.0055945,0.0055945,0.0055945
91,192.066,1.56935,0.88795,1.17965,0.82647,0.73008,0.78365,0.37385,1.7817,0.94565,1.33236,0.005545,0.005545,0.005545
92,241.864,1.57085,0.88827,1.19335,0.86171,0.72206,0.7877,0.37526,1.78004,0.93089,1.33228,0.0054955,0.0054955,0.0054955
93,280.514,1.55895,0.87824,1.1722,0.85351,0.74785,0.80983,0.38376,1.80079,0.91999,1.32582,0.005446,0.005446,0.005446
94,315.243,1.57716,0.89633,1.17912,0.85747,0.7326,0.80378,0.38567,1.77779,0.91597,1.33215,0.0053965,0.0053965,0.0053965
95,346.212,1.55606,0.87714,1.18772,0.85636,0.71749,0.78385,0.36387,1.80607,0.96681,1.34154,0.005347,0.005347,0.005347
96,382.549,1.50944,0.85958,1.16118,0.86251,0.71,0.78846,0.38551,1.77737,0.92193,1.3519,0.0052975,0.0052975,0.0052975
97,416.385,1.53521,0.85766,1.17159,0.86514,0.72923,0.80344,0.38377,1.77536,0.91299,1.33596,0.005248,0.005248,0.005248
98,459.335,1.53156,0.86072,1.17528,0.84258,0.75146,0.803,0.38501,1.77742,0.92454,1.33795,0.0051985,0.0051985,0.0051985
99,502.119,1.53828,0.86787,1.17888,0.8595,0.72923,0.80108,0.37666,1.79314,0.94337,1.3475,0.005149,0.005149,0.005149
100,548.871,1.49951,0.85672,1.17274,0.85998,0.73352,0.80977,0.38235,1.79009,0.88404,1.34409,0.0050995,0.0050995,0.0050995
101,586.202,1.54617,0.86319,1.183,0.86063,0.72493,0.79837,0.37892,1.77547,0.90897,1.32949,0.00505,0.00505,0.00505
102,628.478,1.53741,0.85717,1.16851,0.85323,0.71633,0.79933,0.3783,1.7937,0.91448,1.34512,0.0050005,0.0050005,0.0050005
103,661.389,1.50855,0.86,1.15887,0.86064,0.7235,0.80818,0.38622,1.79622,0.92387,1.33478,0.004951,0.004951,0.004951
104,705.928,1.49518,0.83513,1.14226,0.85822,0.73639,0.804,0.38001,1.80793,0.91656,1.34766,0.0049015,0.0049015,0.0049015
105,734.847,1.49689,0.8236,1.15931,0.82449,0.73362,0.79418,0.37806,1.80009,0.90323,1.35633,0.004852,0.004852,0.004852
106,774.147,1.49182,0.82506,1.15909,0.86721,0.73209,0.7972,0.3735,1.78777,0.91518,1.34293,0.0048025,0.0048025,0.0048025
107,811.956,1.4964,0.83158,1.15181,0.85751,0.72493,0.80291,0.37976,1.77149,0.9104,1.34201,0.004753,0.004753,0.004753
108,846.346,1.49564,0.82236,1.14977,0.87277,0.74069,0.81411,0.37955,1.79682,0.88972,1.34956,0.0047035,0.0047035,0.0047035
109,878.279,1.48095,0.82021,1.15319,0.86737,0.74785,0.82166,0.38347,1.78404,0.89107,1.33221,0.004654,0.004654,0.004654
110,916.391,1.49704,0.83032,1.15645,0.87424,0.72705,0.81921,0.38235,1.78256,0.88959,1.34174,0.0046045,0.0046045,0.0046045
111,947.439,1.48513,0.82555,1.14685,0.86917,0.75194,0.81378,0.39244,1.77595,0.87893,1.34554,0.004555,0.004555,0.004555
112,983.864,1.48887,0.82696,1.15837,0.87675,0.71203,0.81076,0.37922,1.79194,0.89179,1.34297,0.0045055,0.0045055,0.0045055
113,1014.61,1.45652,0.80211,1.14978,0.8467,0.75788,0.81445,0.39201,1.79896,0.87362,1.34028,0.004456,0.004456,0.004456
114,1048.89,1.45314,0.78393,1.14622,0.85604,0.73266,0.81834,0.39389,1.80204,0.88228,1.33997,0.0044065,0.0044065,0.0044065
115,1085.74,1.48808,0.81125,1.14151,0.86849,0.74355,0.82347,0.39229,1.77404,0.87582,1.34101,0.004357,0.004357,0.004357
116,1127.22,1.46131,0.79996,1.14085,0.82808,0.76504,0.82462,0.3907,1.78334,0.86866,1.32974,0.0043075,0.0043075,0.0043075
117,1161.04,1.45215,0.78341,1.14098,0.88784,0.73352,0.82627,0.39644,1.77112,0.85949,1.33329,0.004258,0.004258,0.004258
118,1199.28,1.46707,0.81251,1.14287,0.86181,0.76838,0.82444,0.39688,1.75255,0.85998,1.32412,0.0042085,0.0042085,0.0042085
119,1232.53,1.46476,0.79133,1.1447,0.85234,0.75255,0.81423,0.38977,1.75981,0.87666,1.3276,0.004159,0.004159,0.004159
120,1268.53,1.4825,0.81174,1.1479,0.85938,0.76174,0.8296,0.38979,1.79073,0.84706,1.33542,0.0041095,0.0041095,0.0041095
