epoch,total_loss,quant_loss,cls_loss,center_loss,val_acc
1,1.0681713208174095,0.24245108855076325,0.3475015213092168,47.82187222211789,0.9956772334293948
2,0.7853140693444473,0.17625729281168717,0.22106632934166834,38.79904566055689,0.9971181556195965
3,0.7228841674633515,0.15648672519586024,0.18864486882319817,37.775257697472206,1.0
4,0.6967481114925482,0.1478002273883575,0.17463424037664366,37.43136528210762,0.9971181556195965
5,0.6604354213445615,0.1439018360315225,0.14823168974656326,36.83019031622471,0.9985590778097982
6,0.6270896914677743,0.13805782431975389,0.1263195669803864,36.27123143122746,0.9985590778097982
7,0.6173065656270736,0.1381445872860077,0.11857215429727848,36.058983827248596,0.9985590778097982
