epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1004.8,1.8965,1.33904,1.34833,0.74074,0.55668,0.63594,0.29109,1.94654,1.30575,1.43259,0.007921,0.007921,0.007921
44,1027.64,1.90916,1.35517,1.36001,0.76246,0.52423,0.62742,0.29524,1.96056,1.34504,1.45195,0.0078715,0.0078715,0.0078715
45,1050.26,1.87524,1.32167,1.34625,0.76118,0.56165,0.65726,0.30353,1.91312,1.27742,1.42461,0.007822,0.007822,0.007822
46,1074.16,1.87558,1.30151,1.35887,0.75413,0.58023,0.66605,0.31371,1.87389,1.28004,1.39117,0.0077725,0.0077725,0.0077725
47,1097.04,1.86463,1.32217,1.35272,0.76181,0.56877,0.65107,0.30468,1.92647,1.28271,1.41714,0.007723,0.007723,0.007723
48,1120.23,1.90309,1.31587,1.34069,0.76451,0.58139,0.66058,0.29591,1.95507,1.286,1.44549,0.0076735,0.0076735,0.0076735
49,1143.16,1.8807,1.31054,1.33367,0.78514,0.59158,0.67145,0.31245,1.90235,1.23956,1.40499,0.007624,0.007624,0.007624
50,1166.07,1.87573,1.32781,1.38397,0.80365,0.58637,0.67312,0.30091,1.93779,1.28253,1.4381,0.0075745,0.0075745,0.0075745
51,1189.27,1.86967,1.29831,1.32618,0.79277,0.5755,0.67682,0.31085,1.91119,1.24946,1.4191,0.007525,0.007525,0.007525
52,1212.36,1.83868,1.25647,1.31433,0.82686,0.5616,0.67783,0.31576,1.90986,1.25589,1.40377,0.0074755,0.0074755,0.0074755
53,1235.26,1.86296,1.25924,1.3198,0.84625,0.5914,0.70043,0.32392,1.87128,1.20981,1.38281,0.007426,0.007426,0.007426
54,1258.88,1.84196,1.2635,1.3183,0.81189,0.57736,0.68562,0.30877,1.89458,1.22922,1.4009,0.0073765,0.0073765,0.0073765
55,1280.96,1.82256,1.21656,1.31668,0.79103,0.60458,0.70223,0.32649,1.85183,1.22126,1.37876,0.007327,0.007327,0.007327
56,1304.26,1.8216,1.22757,1.32165,0.82271,0.57175,0.69198,0.31337,1.90139,1.24482,1.40866,0.0072775,0.0072775,0.0072775
57,1327.16,1.81919,1.23929,1.31099,0.82597,0.58478,0.6904,0.32305,1.89622,1.21422,1.40351,0.007228,0.007228,0.007228
58,1350.83,1.807,1.23033,1.31493,0.78285,0.59913,0.70139,0.32833,1.8637,1.19494,1.37968,0.0071785,0.0071785,0.0071785
59,1373.66,1.77501,1.17351,1.28344,0.81974,0.61891,0.71183,0.33504,1.86632,1.17652,1.38732,0.007129,0.007129,0.007129
60,1396.43,1.80078,1.2108,1.32372,0.7976,0.61891,0.7063,0.33705,1.89062,1.19115,1.39982,0.0070795,0.0070795,0.0070795
61,1420.39,1.78646,1.1754,1.2919,0.75739,0.63063,0.7027,0.32914,1.85122,1.20424,1.3834,0.00703,0.00703,0.00703
62,1442.66,1.76933,1.16189,1.28199,0.81379,0.61983,0.71165,0.33086,1.86211,1.16265,1.38879,0.0069805,0.0069805,0.0069805
63,1465.82,1.76225,1.15648,1.28477,0.8175,0.63181,0.72518,0.33955,1.85814,1.16267,1.38218,0.006931,0.006931,0.006931
64,1489.01,1.74136,1.16126,1.2957,0.81371,0.62578,0.71312,0.33765,1.85989,1.20916,1.39102,0.0068815,0.0068815,0.0068815
65,1511.86,1.76364,1.13956,1.27992,0.79838,0.62894,0.72221,0.33297,1.88645,1.16467,1.3836,0.006832,0.006832,0.006832
66,1535.85,1.77283,1.14388,1.28781,0.80463,0.63897,0.7229,0.32922,1.8625,1.16836,1.37214,0.0067825,0.0067825,0.0067825
67,1558.2,1.78145,1.16658,1.27551,0.77708,0.63467,0.71965,0.33871,1.8647,1.13831,1.3824,0.006733,0.006733,0.006733
68,1581.66,1.73663,1.12768,1.26375,0.84552,0.60888,0.72264,0.34085,1.86265,1.17599,1.38704,0.0066835,0.0066835,0.0066835
69,1603.6,1.73913,1.13182,1.27403,0.84142,0.63853,0.74103,0.35138,1.85097,1.12508,1.37138,0.006634,0.006634,0.006634
70,1626.55,1.7436,1.12997,1.27762,0.82923,0.64756,0.74005,0.34499,1.85561,1.11474,1.38619,0.0065845,0.0065845,0.0065845
71,1650.22,1.7474,1.13195,1.29454,0.80771,0.66332,0.74263,0.35361,1.82339,1.12163,1.36661,0.006535,0.006535,0.006535
72,1673,1.73678,1.1393,1.29168,0.83668,0.63856,0.74056,0.35286,1.83626,1.09952,1.36925,0.0064855,0.0064855,0.0064855
73,1695.33,1.73102,1.11258,1.27466,0.79262,0.66762,0.73782,0.34062,1.85339,1.1104,1.39883,0.006436,0.006436,0.006436
74,1718.28,1.7462,1.11161,1.28412,0.82986,0.65686,0.75183,0.34712,1.85343,1.113,1.38075,0.0063865,0.0063865,0.0063865
75,1741.13,1.73401,1.12408,1.28413,0.82207,0.65186,0.75064,0.34551,1.86006,1.12913,1.38485,0.006337,0.006337,0.006337
76,1764.83,1.72687,1.1135,1.27786,0.8548,0.63181,0.74076,0.33652,1.88381,1.13291,1.39031,0.0062875,0.0062875,0.0062875
77,1788.08,1.68892,1.07039,1.24116,0.81656,0.67192,0.7508,0.35036,1.8536,1.08484,1.39095,0.006238,0.006238,0.006238
