epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,1890.55,1.67145,1.02531,1.24756,0.86563,0.67376,0.76274,0.36686,1.80816,1.03765,1.34125,0.0058915,0.0058915,0.0058915
85,1912.56,1.67149,1.01356,1.2343,0.84288,0.69771,0.7681,0.3674,1.78503,1.01933,1.33288,0.005842,0.005842,0.005842
86,1934.4,1.64531,1.00218,1.23484,0.86685,0.67153,0.76267,0.3714,1.78851,1.01077,1.33819,0.0057925,0.0057925,0.0057925
87,1957.25,1.67912,1.00999,1.22574,0.83269,0.67738,0.75954,0.36407,1.81062,1.04318,1.36038,0.005743,0.005743,0.005743
88,1979.53,1.66775,1.00917,1.23755,0.85381,0.68911,0.77261,0.37358,1.77326,1.00916,1.32651,0.0056935,0.0056935,0.0056935
89,2002.09,1.64377,0.98785,1.22296,0.82257,0.7063,0.76664,0.36994,1.82552,1.0138,1.34941,0.005644,0.005644,0.005644
90,2023.73,1.6516,0.9992,1.21263,0.82475,0.67049,0.75977,0.36193,1.79301,1.05689,1.33931,0.0055945,0.0055945,0.0055945
91,2046.37,1.64456,0.98161,1.21729,0.83187,0.70174,0.76611,0.37193,1.79521,1.01066,1.34598,0.005545,0.005545,0.005545
92,2068.72,1.65414,0.99848,1.22766,0.838,0.71633,0.77939,0.36408,1.7931,1.00768,1.3409,0.0054955,0.0054955,0.0054955
93,2091.11,1.64432,0.9832,1.2171,0.8153,0.7149,0.7752,0.37437,1.76104,1.01919,1.31249,0.005446,0.005446,0.005446
94,2113.86,1.65299,0.99115,1.23719,0.84763,0.71729,0.7812,0.37687,1.78324,0.99519,1.33053,0.0053965,0.0053965,0.0053965
95,2136.04,1.63061,0.99039,1.23449,0.85852,0.68679,0.77927,0.37607,1.77487,1.00788,1.32445,0.005347,0.005347,0.005347
96,2159.34,1.62655,0.99989,1.22663,0.8241,0.71818,0.78369,0.37935,1.76632,0.99906,1.32589,0.0052975,0.0052975,0.0052975
97,2182.21,1.63969,0.96978,1.21705,0.83832,0.7235,0.7903,0.38206,1.75674,0.97692,1.32064,0.005248,0.005248,0.005248
98,2204.63,1.61741,0.96849,1.21971,0.831,0.71857,0.78689,0.38002,1.76814,0.98563,1.32784,0.0051985,0.0051985,0.0051985
99,2227.48,1.62143,0.94351,1.20081,0.85372,0.71203,0.78651,0.38028,1.78221,0.9852,1.31829,0.005149,0.005149,0.005149
100,2249.06,1.63069,0.97019,1.21835,0.87461,0.70949,0.79884,0.38516,1.76404,0.95896,1.31782,0.0050995,0.0050995,0.0050995
101,2271.63,1.61524,0.96962,1.20834,0.84515,0.70487,0.78939,0.38549,1.77355,0.97975,1.31712,0.00505,0.00505,0.00505
102,2293.85,1.59284,0.94116,1.19098,0.87862,0.73209,0.80772,0.40287,1.73067,0.94151,1.29914,0.0050005,0.0050005,0.0050005
103,2316.12,1.60632,0.93413,1.20945,0.85978,0.71154,0.78836,0.3891,1.76775,0.96104,1.32328,0.004951,0.004951,0.004951
104,2338.81,1.60737,0.9491,1.20793,0.8581,0.7104,0.79219,0.38061,1.75855,0.97994,1.32847,0.0049015,0.0049015,0.0049015
105,2362.06,1.60612,0.94345,1.20311,0.84641,0.71845,0.79671,0.38435,1.76865,0.96813,1.32373,0.004852,0.004852,0.004852
106,2384.81,1.62187,0.94156,1.22397,0.84431,0.71478,0.79595,0.38837,1.75678,0.96328,1.31604,0.0048025,0.0048025,0.0048025
107,2407.05,1.60796,0.95096,1.2061,0.82039,0.73292,0.79737,0.38713,1.75528,0.96121,1.31489,0.004753,0.004753,0.004753
108,2428.99,1.58169,0.91319,1.20128,0.83988,0.71777,0.79753,0.38973,1.77903,0.95637,1.32497,0.0047035,0.0047035,0.0047035
109,2451.73,1.60856,0.92047,1.19789,0.85644,0.72206,0.80144,0.38813,1.76813,0.95463,1.31534,0.004654,0.004654,0.004654
110,2473.94,1.57195,0.92785,1.19813,0.85436,0.72779,0.81202,0.39333,1.74992,0.95557,1.30363,0.0046045,0.0046045,0.0046045
111,2496.48,1.58853,0.93135,1.1873,0.85319,0.71777,0.80143,0.38494,1.77743,0.98218,1.31862,0.004555,0.004555,0.004555
112,2518.53,1.58032,0.92387,1.18969,0.87616,0.71633,0.81279,0.39538,1.77569,0.94344,1.31408,0.0045055,0.0045055,0.0045055
113,2541.65,1.56335,0.91011,1.17957,0.8932,0.68296,0.80262,0.39319,1.74423,0.95101,1.30432,0.004456,0.004456,0.004456
114,2564.4,1.55739,0.91417,1.18921,0.86997,0.71892,0.80813,0.38965,1.78014,0.9346,1.32873,0.0044065,0.0044065,0.0044065
115,2586.23,1.56969,0.89708,1.17305,0.87718,0.74642,0.81797,0.40026,1.74442,0.92909,1.31129,0.004357,0.004357,0.004357
116,2609.27,1.53589,0.88014,1.16735,0.889,0.73437,0.82248,0.39972,1.76837,0.91633,1.3282,0.0043075,0.0043075,0.0043075
117,2630.82,1.56937,0.90747,1.19686,0.86269,0.74711,0.81845,0.38969,1.77841,0.95012,1.31829,0.004258,0.004258,0.004258
118,2653.19,1.5626,0.89884,1.19018,0.85975,0.72493,0.81041,0.38254,1.78785,0.94138,1.33033,0.0042085,0.0042085,0.0042085
119,2676.48,1.56304,0.8891,1.18467,0.89145,0.72779,0.82252,0.38787,1.78054,0.91917,1.33063,0.004159,0.004159,0.004159
120,2698.77,1.53407,0.87752,1.17453,0.86933,0.753,0.825,0.39278,1.75627,0.91657,1.30626,0.0041095,0.0041095,0.0041095
121,2721.17,1.54464,0.89215,1.17117,0.87028,0.7149,0.79916,0.38403,1.75941,0.9355,1.31526,0.00406,0.00406,0.00406
122,2743.39,1.54469,0.88247,1.17175,0.8601,0.74499,0.81837,0.39611,1.74065,0.90437,1.31031,0.0040105,0.0040105,0.0040105
123,2766.09,1.54415,0.87053,1.16822,0.87123,0.73665,0.81988,0.3941,1.7651,0.9107,1.32789,0.003961,0.003961,0.003961
124,2788.66,1.55486,0.88101,1.18883,0.87448,0.75788,0.82311,0.38987,1.77184,0.89638,1.32025,0.0039115,0.0039115,0.0039115
125,2811.38,1.52138,0.85465,1.15108,0.89861,0.73066,0.81262,0.39231,1.78195,0.92175,1.32893,0.003862,0.003862,0.003862
126,2832.97,1.50987,0.86134,1.15301,0.89097,0.72636,0.80582,0.39343,1.76255,0.9413,1.31733,0.0038125,0.0038125,0.0038125
127,2855.27,1.53662,0.86086,1.17321,0.88676,0.73926,0.8131,0.39265,1.76477,0.90887,1.31921,0.003763,0.003763,0.003763
128,2877.87,1.51876,0.85887,1.16432,0.88081,0.70936,0.81875,0.40066,1.75817,0.9162,1.31512,0.0037135,0.0037135,0.0037135
129,2900.58,1.53081,0.85763,1.16484,0.86436,0.74861,0.82845,0.40424,1.7344,0.90334,1.30522,0.003664,0.003664,0.003664
130,2923.03,1.51391,0.85803,1.16825,0.89807,0.7321,0.83552,0.41031,1.74239,0.89817,1.30375,0.0036145,0.0036145,0.0036145
131,2945.42,1.50321,0.84534,1.15784,0.88364,0.74069,0.82963,0.40235,1.73839,0.88789,1.30593,0.003565,0.003565,0.003565
132,2967.5,1.49091,0.84473,1.15866,0.90053,0.73066,0.82496,0.39725,1.74439,0.91338,1.30954,0.0035155,0.0035155,0.0035155
133,2990.43,1.51171,0.82918,1.14848,0.85525,0.7765,0.8313,0.4018,1.74454,0.89,1.30369,0.003466,0.003466,0.003466
134,3012.34,1.50414,0.83857,1.15169,0.86097,0.75413,0.82145,0.39865,1.76423,0.89969,1.31888,0.0034165,0.0034165,0.0034165
135,3035.25,1.49979,0.84867,1.15692,0.87074,0.75645,0.82771,0.40102,1.74991,0.87963,1.31234,0.003367,0.003367,0.003367
136,3057.18,1.49459,0.8486,1.15079,0.87334,0.75358,0.8253,0.40642,1.74837,0.88627,1.3147,0.0033175,0.0033175,0.0033175
137,3080.11,1.48614,0.83377,1.15081,0.87742,0.75888,0.82815,0.40278,1.74246,0.90214,1.30287,0.003268,0.003268,0.003268
138,3102.26,1.4711,0.8251,1.15176,0.856,0.77501,0.8327,0.40427,1.76614,0.89714,1.31467,0.0032185,0.0032185,0.0032185
139,3124.2,1.47672,0.83813,1.14907,0.88081,0.7729,0.82896,0.40876,1.74129,0.88517,1.31124,0.003169,0.003169,0.003169
140,3146.92,1.50489,0.82901,1.15777,0.87614,0.75645,0.8338,0.40721,1.74597,0.89239,1.31337,0.0031195,0.0031195,0.0031195
141,3169.56,1.48084,0.82936,1.14689,0.88524,0.75501,0.83634,0.40402,1.75621,0.884,1.31914,0.00307,0.00307,0.00307
142,3191.33,1.45557,0.81948,1.13768,0.90608,0.74785,0.83608,0.40546,1.76091,0.89358,1.32217,0.0030205,0.0030205,0.0030205
143,3214.34,1.49761,0.82263,1.1367,0.90096,0.74928,0.83232,0.39829,1.76494,0.89655,1.32378,0.002971,0.002971,0.002971
144,3236.43,1.44274,0.80514,1.13676,0.90618,0.77221,0.84395,0.41167,1.73484,0.87443,1.30647,0.0029215,0.0029215,0.0029215
145,3258.76,1.4771,0.81132,1.14287,0.90809,0.76433,0.84743,0.41104,1.72909,0.86717,1.30651,0.002872,0.002872,0.002872
146,3283.53,1.45879,0.81098,1.13958,0.8788,0.76869,0.83147,0.40464,1.75036,0.88851,1.30908,0.0028225,0.0028225,0.0028225
147,3305.53,1.45865,0.81076,1.13628,0.84792,0.75215,0.83089,0.39696,1.77369,0.88948,1.32741,0.002773,0.002773,0.002773
148,3327.64,1.45836,0.80037,1.12422,0.88098,0.77416,0.84135,0.40915,1.752,0.87184,1.31415,0.0027235,0.0027235,0.0027235
149,3349.86,1.44913,0.80372,1.13383,0.88051,0.75931,0.8409,0.40394,1.75237,0.87517,1.30966,0.002674,0.002674,0.002674
150,3372.67,1.44032,0.79623,1.12904,0.87111,0.77364,0.8355,0.41415,1.7347,0.87259,1.30365,0.0026245,0.0026245,0.0026245
151,3435.63,1.43414,0.75258,1.17338,0.89571,0.75056,0.83153,0.41036,1.74507,0.8929,1.32056,0.002575,0.002575,0.002575
152,3456.86,1.41419,0.73795,1.16846,0.91278,0.74642,0.83314,0.41397,1.73862,0.86949,1.30695,0.0025255,0.0025255,0.0025255
153,3479.44,1.41646,0.73152,1.15599,0.92607,0.75501,0.84037,0.40935,1.75176,0.88221,1.31703,0.002476,0.002476,0.002476
154,3500.92,1.39553,0.71364,1.15482,0.88549,0.76442,0.83372,0.4019,1.75451,0.87599,1.3143,0.0024265,0.0024265,0.0024265
155,3523.52,1.40082,0.71637,1.14888,0.90053,0.75645,0.8377,0.4051,1.7506,0.86655,1.31722,0.002377,0.002377,0.002377
156,3545.35,1.39845,0.71707,1.15234,0.88217,0.78302,0.84387,0.4051,1.75966,0.87735,1.31309,0.0023275,0.0023275,0.0023275
157,3567.5,1.3805,0.70521,1.14409,0.8827,0.76504,0.84015,0.40781,1.75918,0.87208,1.31967,0.002278,0.002278,0.002278
158,3589.43,1.36271,0.6927,1.14491,0.89367,0.74499,0.8395,0.40591,1.75167,0.85833,1.32164,0.0022285,0.0022285,0.0022285
159,3611.74,1.36967,0.69513,1.1394,0.90118,0.78223,0.85198,0.41581,1.74825,0.86321,1.31667,0.002179,0.002179,0.002179
160,3633.95,1.37967,0.68669,1.1428,0.904,0.76899,0.84729,0.40557,1.7776,0.87793,1.33936,0.0021295,0.0021295,0.0021295
161,3655.98,1.37749,0.69372,1.14957,0.9176,0.76648,0.84638,0.41445,1.76713,0.86906,1.32335,0.00208,0.00208,0.00208
162,3677.78,1.35734,0.69117,1.13669,0.91156,0.75311,0.84694,0.40665,1.77532,0.86712,1.33613,0.0020305,0.0020305,0.0020305
163,3698.92,1.35889,0.69041,1.13788,0.91297,0.75144,0.84494,0.40451,1.76712,0.88052,1.33045,0.001981,0.001981,0.001981
164,3722.36,1.36455,0.69004,1.13235,0.90954,0.75931,0.84724,0.41157,1.75795,0.87161,1.32369,0.0019315,0.0019315,0.0019315
165,3744.11,1.3501,0.68416,1.12451,0.90436,0.77216,0.8475,0.41091,1.75835,0.88247,1.32541,0.001882,0.001882,0.001882
166,3766.93,1.35286,0.68337,1.13065,0.89209,0.79356,0.85046,0.41544,1.743,0.86308,1.31775,0.0018325,0.0018325,0.0018325
167,3788.76,1.3545,0.68011,1.1377,0.90885,0.77221,0.85206,0.41344,1.74269,0.85034,1.32077,0.001783,0.001783,0.001783
168,3811.04,1.33989,0.66604,1.1284,0.88746,0.78653,0.85322,0.41368,1.74753,0.85875,1.31413,0.0017335,0.0017335,0.0017335
169,3832.74,1.33841,0.66885,1.1268,0.90412,0.77507,0.85173,0.41198,1.75657,0.85883,1.31539,0.001684,0.001684,0.001684
170,3854.91,1.33533,0.65911,1.1186,0.87203,0.79226,0.8494,0.41774,1.75397,0.8563,1.32502,0.0016345,0.0016345,0.0016345
171,3877.09,1.32844,0.66089,1.12849,0.91499,0.771,0.85236,0.41444,1.74362,0.85777,1.31339,0.001585,0.001585,0.001585
172,3898.74,1.32601,0.65607,1.12525,0.90526,0.78034,0.8512,0.41224,1.75168,0.86442,1.32427,0.0015355,0.0015355,0.0015355
173,3920.51,1.3188,0.66789,1.11247,0.91157,0.76794,0.85124,0.40878,1.76876,0.85868,1.3335,0.001486,0.001486,0.001486
174,3943.4,1.33482,0.66241,1.12728,0.88695,0.77794,0.84495,0.40725,1.76758,0.87081,1.33771,0.0014365,0.0014365,0.0014365
175,3965.01,1.30751,0.6508,1.10905,0.9096,0.76934,0.84642,0.41481,1.74287,0.86999,1.32506,0.001387,0.001387,0.001387
176,3987.12,1.30052,0.64488,1.11511,0.91908,0.76475,0.8517,0.41065,1.75748,0.86925,1.3247,0.0013375,0.0013375,0.0013375
177,4008.8,1.31128,0.65346,1.11503,0.89964,0.7851,0.85332,0.41188,1.76083,0.86879,1.33004,0.001288,0.001288,0.001288
178,4030.81,1.30602,0.64753,1.10742,0.90475,0.78928,0.85341,0.41602,1.7552,0.85659,1.32621,0.0012385,0.0012385,0.0012385
179,4053.5,1.31468,0.65062,1.11272,0.90949,0.7765,0.85162,0.41042,1.74777,0.86657,1.32206,0.001189,0.001189,0.001189
180,4075.07,1.28598,0.64343,1.11362,0.89931,0.7851,0.85344,0.41379,1.74226,0.85325,1.32254,0.0011395,0.0011395,0.0011395
181,4097.44,1.277,0.64079,1.10007,0.89804,0.78367,0.85116,0.41441,1.74724,0.85153,1.32831,0.00109,0.00109,0.00109
182,4119.61,1.29705,0.64134,1.11501,0.88893,0.7894,0.84799,0.41094,1.74241,0.8555,1.32998,0.0010405,0.0010405,0.0010405
183,4143.07,1.28274,0.64299,1.10248,0.91214,0.77345,0.85089,0.41583,1.74325,0.86358,1.32652,0.000991,0.000991,0.000991
184,4166.57,1.2923,0.63187,1.09789,0.89162,0.78653,0.85521,0.41308,1.74641,0.86114,1.32171,0.0009415,0.0009415,0.0009415
185,4189.21,1.27663,0.62997,1.10347,0.91324,0.7808,0.8561,0.41403,1.75236,0.8469,1.33148,0.000892,0.000892,0.000892
