epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,948.682,1.86829,1.30831,1.35041,0.76092,0.58391,0.6618,0.30508,1.93081,1.26363,1.41505,0.007921,0.007921,0.007921
44,970.518,1.89648,1.29939,1.36482,0.74918,0.56342,0.64513,0.27571,1.97586,1.29472,1.44954,0.0078715,0.0078715,0.0078715
45,992.088,1.87393,1.28625,1.35457,0.74761,0.58391,0.66366,0.30171,1.93182,1.25335,1.41404,0.007822,0.007822,0.007822
46,1013.52,1.87139,1.2744,1.34386,0.73861,0.58669,0.65203,0.29948,1.95249,1.26423,1.41665,0.0077725,0.0077725,0.0077725
47,1035.46,1.8293,1.24864,1.33429,0.7691,0.57287,0.66593,0.30308,1.95734,1.265,1.43178,0.007723,0.007723,0.007723
48,1056.72,1.87188,1.254,1.34474,0.78145,0.58517,0.68495,0.31451,1.89743,1.22557,1.40197,0.0076735,0.0076735,0.0076735
49,1079.05,1.84388,1.22799,1.33308,0.79193,0.57004,0.69062,0.31946,1.90217,1.20336,1.40067,0.007624,0.007624,0.007624
50,1100.59,1.80128,1.21622,1.32412,0.77778,0.59225,0.67245,0.30681,1.94346,1.26517,1.4164,0.0075745,0.0075745,0.0075745
51,1122.78,1.82459,1.22734,1.32569,0.77343,0.57143,0.67543,0.30446,1.94472,1.22837,1.41392,0.007525,0.007525,0.007525
52,1144.38,1.8044,1.22092,1.31355,0.75885,0.58048,0.67095,0.31824,1.8982,1.20766,1.40058,0.0074755,0.0074755,0.0074755
53,1166.17,1.79881,1.20145,1.29801,0.76786,0.56865,0.65315,0.30408,1.95503,1.26328,1.42388,0.007426,0.007426,0.007426
54,1188.1,1.83979,1.21474,1.3311,0.80703,0.59501,0.69438,0.31722,1.89898,1.18323,1.39904,0.0073765,0.0073765,0.0073765
55,1209.54,1.79616,1.22063,1.32058,0.76281,0.59772,0.68699,0.31633,1.88073,1.21591,1.37966,0.007327,0.007327,0.007327
56,1230.81,1.80394,1.1874,1.30984,0.78249,0.59876,0.69353,0.32696,1.89347,1.17987,1.39671,0.0072775,0.0072775,0.0072775
57,1252.9,1.79924,1.18208,1.30073,0.76885,0.58114,0.68594,0.33254,1.89014,1.18826,1.38658,0.007228,0.007228,0.007228
58,1275.35,1.76587,1.16353,1.30256,0.7529,0.56629,0.6506,0.30701,1.91122,1.27118,1.40864,0.0071785,0.0071785,0.0071785
59,1296.93,1.78454,1.1581,1.30631,0.79552,0.63245,0.71372,0.3313,1.896,1.13469,1.39453,0.007129,0.007129,0.007129
60,1318.92,1.76759,1.15982,1.2937,0.78442,0.60888,0.70188,0.33028,1.87025,1.14896,1.37727,0.0070795,0.0070795,0.0070795
61,1341.23,1.7733,1.16589,1.28925,0.75998,0.638,0.70656,0.33683,1.85759,1.144,1.3828,0.00703,0.00703,0.00703
62,1363.25,1.75216,1.12066,1.28939,0.80941,0.62436,0.71993,0.32901,1.87892,1.13457,1.37461,0.0069805,0.0069805,0.0069805
63,1384.61,1.7577,1.11841,1.29218,0.77108,0.62601,0.71039,0.33352,1.86289,1.12367,1.37916,0.006931,0.006931,0.006931
64,1406.3,1.74169,1.12284,1.2902,0.8261,0.58807,0.71,0.33515,1.84032,1.14594,1.35978,0.0068815,0.0068815,0.0068815
65,1427.7,1.75402,1.12913,1.27793,0.78499,0.63802,0.71624,0.34115,1.85021,1.12365,1.37307,0.006832,0.006832,0.006832
66,1450.13,1.71881,1.09835,1.25809,0.81642,0.61165,0.712,0.32944,1.86625,1.13083,1.3724,0.0067825,0.0067825,0.0067825
67,1471.3,1.74558,1.11097,1.27072,0.76168,0.64275,0.72269,0.33889,1.8659,1.11785,1.38088,0.006733,0.006733,0.006733
68,1493.77,1.70387,1.08374,1.25381,0.78749,0.66019,0.7392,0.33922,1.87335,1.10738,1.38075,0.0066835,0.0066835,0.0066835
69,1514.6,1.72452,1.1101,1.27955,0.78778,0.6487,0.73604,0.33185,1.89002,1.10205,1.38965,0.006634,0.006634,0.006634
70,1536.94,1.7023,1.07979,1.2631,0.78635,0.65343,0.73009,0.3436,1.85497,1.12685,1.36763,0.0065845,0.0065845,0.0065845
71,1559,1.72568,1.10124,1.27974,0.73957,0.63806,0.721,0.3339,1.8567,1.10638,1.39348,0.006535,0.006535,0.006535
72,1580.55,1.7148,1.08922,1.27872,0.83225,0.58114,0.70583,0.3271,1.8611,1.15111,1.37268,0.0064855,0.0064855,0.0064855
73,1601.95,1.68536,1.05944,1.26872,0.81157,0.63919,0.72925,0.34447,1.83752,1.10697,1.34946,0.006436,0.006436,0.006436
